"absolute src","font-bold","font-medium","font-medium 2","font-medium 3","flex","flex 2","flex 3","list-inside","font-semibold","font-semibold 2","font-semibold 3","text-tiers-gold-500","text-tiers-diamond-500","font-semibold 4","list-inside 2","font-semibold 5","font-semibold 7","text-tiers-gold-500 2","text-tiers-diamond-500 2","font-semibold 8","grid","text-lg","font-semibold 10","font-semibold 11","grid 2","text-lg 2","font-semibold 14","grid 3","text-lg 3","grid 4","text-lg 4","font-semibold 17","grid 5","text-lg 5","font-semibold 20","grid 6","text-lg 6","font-semibold 23","grid 7","text-lg 7","font-semibold 26","font-semibold 27","grid 8","text-lg 8","font-semibold 30","grid 9","text-lg 9","grid 10","text-lg 10","font-semibold 34","grid 11","text-lg 11","font-semibold 38","grid 12","text-lg 12","font-semibold 41","h-full src","list-inside 3","text-blue-600","text-blue-600 href","flex 4","text-tiers-silver-500","font-semibold 42","font-semibold 43","text-tiers-bronze-500","list-inside 4","font-semibold 44"
"https://howbazaar-images.b-cdn.net/images/items/a7910370-4540-4bb7-95cc-5b4b5eeb43ac.avif","The Big One","Gold+","Stelle","Medium","Damage","Weapon","","Cooldown  seconds","","Damage","»","14","12","","Destroy this","","»","40%","50%","Damage","When this is Destroyed, your items gain +50%  for the fight.","Deadly","Shield","Crit Chance","When this is destroyed,  equal to 5% of this item's .","Fiery","Burn","This has double value.","Golden","When this is destroyed,  4 items for 4 second(s).","Heavy","Slow","When this is destroyed,  2 item for 4 second(s).","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to  and .","Radiant","Freeze","Slow","When this is destroyed,  equal to this item's .","Restorative","Heal","When this is destroyed,  equal to this item's .","Shielded","This deals double .","Shiny","Damage","When this is destroyed,  equal to 5% of this item's .","Toxic","Poison","When this is destroyed,  4 items for 4 second(s).","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/a7910370-4540-4bb7-95cc-5b4b5eeb43ac.avif","When this is destroyed, deal  equal to  of your enemy's .","","","","","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/b59a6072-5eb3-4782-b683-a20ee9294e54.avif","The Boulder","Gold+","Vanessa","Large","Ammo","Damage","Relic","Cooldown  seconds","","","»","20","16","","1","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","3 items for 4 second(s)","Heavy","Slow","3 items for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","3 items for 4 second(s)","Turbo","Haste","","Deal  equal to an enemy's","","","Weapon","","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/eeeb02b5-9e8d-4af8-9902-2a77b1f838e7.avif","The Core","Silver+","Dooley","Medium","Charge","Core","Damage","Cooldown  seconds","","Charge","»   »","5","4","","Deal","","»   »","75","100","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/eeeb02b5-9e8d-4af8-9902-2a77b1f838e7.avif","all items to the right of this 1 second","","","Tech","6","Damage","Damage","","When you use any item to the left of this,  this 1 second.","Damage"
"https://howbazaar-images.b-cdn.net/images/items/c600d27d-0df0-4f05-a2ab-4a64a0d9fa32.avif","The Eclipse","Legendary","Common","Large","Damage","Tech","Unpurchasable","Cooldown 15 seconds","","","","","","","Use all your other items","","","","","Damage","Your items have +30% .","Deadly","Shield","Crit Chance","When you use an item,  equal to 5% of this item's .","Fiery","Burn","This has double value.","Golden","3 items for 4 second(s)","Heavy","Slow","3 items for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","When you use an item,  equal to this item's .","Restorative","Heal","When you use an item,  equal to this item's .","Shielded","This has +1 Multicast.","Shiny","Damage","When you use an item,  equal to 5% of this item's .","Toxic","Poison","3 items for 4 second(s)","Turbo","Haste","","When you use an item, deal 100 .","Lord Arken","https://www.howbazaar.gg/monsters#Lord_Arken","Vehicle","","Damage","Damage","","The first time you fall below half  each fight, use this.","Damage"
"https://howbazaar-images.b-cdn.net/images/items/c35bd10f-8ada-44e5-b32e-427787e6f0b6.avif","The Tome of Yyahan","Silver+","Mak","Medium","Regen","Relic","","When you transform a , permanently gain  .","Reagent","","»   »","8","12","","At the start of each day, get a Small .","","","","","","At the start of each day, get an Ionized Lightning.","Deadly","","","At the start of each day, get a Sulphur.","Fiery","","At the start of each day, get a Mothmeal.","","At the start of each day, get a Shard of Obsidian.","Heavy","Slow","Adjacent items are affected by  and  for half as long.","","Freeze","At the start of each day, get a Myrrh.","Obsidian","","This has double .","Radiant","","","At the start of each day, get a Hemlock.","Restorative","Regen","At the start of each day, get a Cloud Wisp.","","","Shiny","","","Toxic","","","Turbo","","https://howbazaar-images.b-cdn.net/images/items/c35bd10f-8ada-44e5-b32e-427787e6f0b6.avif","","","","","4","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/2fd61ab1-d256-4d43-8691-c6f730b41c67.avif","Thermal Lance","Silver+","Dooley","Medium","Burn","HasteReference","Tool","Cooldown 5 seconds","","","»   »","10","20","","5","","","","","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Heal","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/2fd61ab1-d256-4d43-8691-c6f730b41c67.avif","When this is Hasted, this gains   for the fight.","Burninator Bot","https://www.howbazaar.gg/monsters#Burninator_Bot","","5","","","","","Burn"
"https://howbazaar-images.b-cdn.net/images/items/1e48bd28-cd41-49e9-9e22-b44da30ef6be.avif","Thieves Guild Medallion","Diamond+","Common","Small","Unpurchasable","","","When you sell this, gain access to the Thieves Guild.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://howbazaar-images.b-cdn.net/images/items/1e48bd28-cd41-49e9-9e22-b44da30ef6be.avif","","","","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/e13d521c-b960-4072-83db-fe4af598dd57.avif","Throwing Knives","Gold+","Vanessa","Small","Ammo","CritReference","Damage","Cooldown 4 seconds","","","»","2","4","","","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/e13d521c-b960-4072-83db-fe4af598dd57.avif","Deal 33","Preening Duelist","https://www.howbazaar.gg/monsters#Preening_Duelist","Weapon","","Damage","Damage","","When you Crit with another item, use this.","Damage"
"https://howbazaar-images.b-cdn.net/images/items/4b823c6b-3e35-47a2-9b65-177e911aca1a.avif","Thrown Net","Silver+","Mak","Medium","Slow","","","Cooldown 5 seconds","Weapon","","»   »","2","3","","an item for  second(s)","Slow","","","","","Your items have +25% .","Deadly","Shield","Crit Chance","5","Fiery","Burn","This has double value.","Golden","This  for twice as long.","Heavy","Slows","an item for 0.5 second(s)","Icy","Freeze","Deal 50","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","50","Restorative","Heal","50","Shielded","This has +1 Multicast.","Shiny","","5","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/4b823c6b-3e35-47a2-9b65-177e911aca1a.avif","This has +1 Multicast for each  or  an enemy has.","Bounty Hunter","https://www.howbazaar.gg/monsters#Bounty_Hunter","","1","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/55ef5f5c-0ffc-4598-a6bd-66d8235da56a.avif","Thrusters","Silver+","Dooley","Small","Cooldown","Tech","","At the start of each fight, the item to the left of this starts Flying.","Vehicle","","»   »","6%","9%","","The item to the left of this is a  and its Cooldown is reduced by .","","","","","","The item to the left of this has +30% .","Deadly","Shield","Crit Chance","When you use the item to the left of this,  1","Fiery","Burn","This has double value.","Golden","When you use the item to the left of this,  an item for 1 second(s).","Heavy","Slow","When you use the item to the left of this,  an item for 0.5 second(s).","Icy","Freeze","When you use the item to the left of this, deal 10 .","Obsidian","Damage","The item to the left of this is affected by  and  for half as long.","Radiant","Freeze","Slow","When you use the item to the left of this,  10","Restorative","Heal","When you use the item to the left of this,  10","Shielded","This has double cooldown reduction.","Shiny","","When you use the item to the left of this,  1","Toxic","Poison","When you use the item to the left of this,  an item for 1 second(s).","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/55ef5f5c-0ffc-4598-a6bd-66d8235da56a.avif","","Infernal Frigate","https://www.howbazaar.gg/monsters#Infernal_Frigate","","3%","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/720765c7-c0c5-4059-b3b4-53758f61338f.avif","Thurible","Bronze+","Mak","Small","Burn","Regen","Relic","Cooldown  seconds","","","»   »   »","4","3","","5","","","","","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","an item for 3 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Heal","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","an item for 3 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/720765c7-c0c5-4059-b3b4-53758f61338f.avif","Gain 1  for the fight","Foundation Weeper","https://www.howbazaar.gg/monsters#Foundation_Weeper","Tool","5","","","6","","Burn"
"https://howbazaar-images.b-cdn.net/images/items/97d8654e-532b-4960-8f5b-5822562d3450.avif","Tiny Cutlass","Bronze+","Vanessa","Small","CritReference","Damage","Unpurchasable","Cooldown 6 seconds","","","»   »   »","24","48","","Multicast 2","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/97d8654e-532b-4960-8f5b-5822562d3450.avif","Deal","Eight Arm Davvy","https://www.howbazaar.gg/monsters#Eight_Arm_Davvy","Weapon","12","Damage","Damage","6","This deals double Crit .","Damage"
"https://howbazaar-images.b-cdn.net/images/items/d24d6805-6fed-4261-9e75-5cce64c03923.avif","Toaster","Bronze+","Jules","Medium","Burn","Tool","","Cooldown 6 seconds","","","»   »   »","3","4","","Multicast 2","","»   »   »","+3","+4","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Heal","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/d24d6805-6fed-4261-9e75-5cce64c03923.avif","","","","","2","","","1","When you use an adjacent Food, this gains   for the fight.","Burn"
"https://howbazaar-images.b-cdn.net/images/items/59965b1c-7250-4d19-90c7-490e75d7a396.avif","Tomb of the Ancients","Silver+","Mak","Large","Property","Quest","Regen","Cooldown 6 seconds","Relic","quest","»   »","10","15","quests","Gain   for the fight","»   »","","10","15","Poison","This has +50% .","Deadly","Shield","Crit Chance","equal to this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","This Freezes for twice as long.","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","","Slow","equal to 5 times this item's","Restorative","Regen","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","This has double .","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","","This has +1 Multicast for each other  you have.","","","Relic","5","Regen","Regen","","Complete a  on another item",""
"https://howbazaar-images.b-cdn.net/images/items/347a3f68-b4bc-49c4-856d-534b14b47459.avif","Tommoo Gun","Diamond+","Common","Small","Ammo","Damage","Unpurchasable","Cooldown 3 seconds","","","","","","ammo","50","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/347a3f68-b4bc-49c4-856d-534b14b47459.avif","Deal  equal to this item's","Mr. Moo","https://www.howbazaar.gg/monsters#Mr._Moo","Weapon","","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/4cf73614-52fd-4c59-8002-bbff087951ba.avif","Toolbox","Bronze+","Stelle","Medium","Haste","Tool","","Cooldown 7 seconds","Tool","","","","","","the  to the right of this for 2 seconds","","","","","","Your  have +40% .","Deadly","Shield","Crit Chance","20","Fiery","Burn","This has double value.","Golden","2 items for 2 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal 200","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","200","Restorative","Heal","200","Shielded","This has +1 Multicast.","Shiny","","20","Toxic","Poison","This  for twice as long.","Turbo","Hastes","https://howbazaar-images.b-cdn.net/images/items/4cf73614-52fd-4c59-8002-bbff087951ba.avif","At the start of each day, get a Small  from any Hero.","Boilerroom Brawler","https://www.howbazaar.gg/monsters#Boilerroom_Brawler","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/9778f31c-87b0-4d8d-8289-50e90dd7edc5.avif","Torpedo","Silver+","Vanessa","Medium","Ammo","Aquatic","Damage","Cooldown 8 seconds","Aquatic","","»   »","80","120","Ammo","1","Damage","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 3 second(s)","Heavy","Slow","2 items for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","2 items for 3 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/9778f31c-87b0-4d8d-8289-50e90dd7edc5.avif","Deal 100","Terrorform","https://www.howbazaar.gg/monsters#Terrorform","Tech","40","Damage","Damage","","When you use another  or  item, this gains   for the fight.","Damage"
